id_student,code_module,code_presentation,score,total_clicks,days_active,engagement_decline,log_total_clicks,log_early_clicks,engagement_rate,last_score
26734,BBB,2014J,74.33333333333333,210.0,143.0,0.7115384478550298,5.351858133476067,3.970291913552122,1.4685314685314685,62.0
27116,CCC,2014J,93.33333333333333,1847.0,282.0,0.4999999861111115,7.521859252201629,3.6109179126442243,6.549645390070922,96.0
27189,FFF,2014B,52.0,2638.0,224.0,-0.7405475870397032,7.878155336503324,5.298317366548036,11.776785714285714,59.0
27417,DDD,2013J,41.0,410.0,195.0,0.2499999791666684,6.018593214496234,2.5649493574615367,2.1025641025641026,6.0
27417,DDD,2014J,60.25,100.0,187.0,-0.96428567984694,4.61512051684126,0.6931471805599453,0.5347593582887701,53.0
27683,FFF,2014B,82.08333333333333,2129.0,239.0,-0.9612141636404483,7.6638772587034705,3.1780538303479458,8.907949790794978,94.0
27759,BBB,2013J,76.0909090909091,366.0,264.0,0.8181818107438017,5.905361848054571,4.709530201312334,1.3863636363636365,100.0
27780,EEE,2014B,60.0,553.0,246.0,-0.7887323832572904,6.317164686747284,2.772588722239781,2.247967479674797,57.0
27891,BBB,2013B,69.16666666666667,301.0,131.0,0.9071428506632654,5.71042701737487,4.948759890378168,2.2977099236641223,60.0
27891,BBB,2014B,69.16666666666667,47.0,87.0,-0.4545454338842984,3.8712010109078907,2.5649493574615367,0.5402298850574713,60.0
27935,DDD,2013J,75.25,813.0,169.0,0.9555555343209882,6.70196036600254,3.828641396489095,4.810650887573964,63.0
28046,DDD,2013J,49.42857142857143,661.0,252.0,-0.7469879428073742,6.495265555937008,3.091042453358316,2.623015873015873,40.0
28061,AAA,2014J,77.6,1590.0,294.0,0.9627906931963224,7.372118028337787,5.375278407684165,5.408163265306122,76.0
28400,AAA,2013J,66.4,1435.0,250.0,0.993506490280823,7.269616749608169,5.733341276897746,5.74,60.0
28418,CCC,2014B,31.5,328.0,178.0,0.8999999550000022,5.796057750765372,3.044522437723423,1.8426966292134832,33.0
28787,CCC,2014J,53.6,645.0,286.0,0.34210525415512494,6.470799503782602,3.6635616461296463,2.2552447552447554,44.0
28808,FFF,2014B,70.0,232.0,104.0,0.6153845917159773,5.4510384535657,3.295836866004329,2.230769230769231,60.0
28897,FFF,2014B,71.33333333333333,3367.0,245.0,-0.8235293956170707,8.122074375362217,2.302585092994046,13.742857142857142,59.0
29144,BBB,2013B,73.22222222222223,1914.0,233.0,-0.3783783766739713,7.557472901614746,4.9344739331306915,8.214592274678111,62.0
29335,FFF,2013J,92.08333333333333,8840.0,286.0,-0.08510638116794934,9.087155271405804,3.784189633918261,30.90909090909091,91.0
29411,CCC,2014J,7.0,329.0,78.0,0.2999999975,5.799092654460526,4.795790545596741,4.217948717948718,14.0
29411,DDD,2013J,74.14285714285714,841.0,254.0,-0.5972222180748458,6.7357800142423265,4.07753744390572,3.311023622047244,62.0
29420,CCC,2014J,75.25,816.0,258.0,-0.49999998684210567,6.705639094860003,2.995732273553991,3.1627906976744184,62.0
29639,CCC,2014J,83.77777777777777,6986.0,288.0,0.759259252229081,8.85180655855245,4.6913478822291435,24.256944444444443,74.0
29639,EEE,2014B,83.75,3517.0,256.0,0.881458963886143,8.165647925297504,5.799092654460526,13.73828125,85.0
29764,CCC,2014B,89.33333333333333,2867.0,256.0,-0.9280742437863707,7.961370201719511,3.4657359027997265,11.19921875,94.0
29769,FFF,2013J,77.5,1608.0,186.0,0.5921787676414594,7.3833681469923835,5.19295685089021,8.64516129032258,60.0
29820,CCC,2014B,80.22222222222223,1027.0,246.0,0.7674418426176316,6.93537044601511,3.784189633918261,4.17479674796748,76.0
29820,EEE,2014B,81.5,1475.0,246.0,-0.5231788044822596,7.297091005160418,4.290459441148391,5.995934959349594,83.0
29985,GGG,2014B,71.88888888888889,760.0,245.0,0.863636324380167,6.634633357861686,3.1354942159291497,3.1020408163265305,100.0
30091,BBB,2013J,88.0,1332.0,245.0,0.3553299474348734,7.195187320178709,5.288267030694535,5.436734693877551,100.0
30096,CCC,2014J,93.55555555555556,714.0,258.0,0.7769784116764143,6.5722825426940075,4.941642422609304,2.7674418604651163,96.0
30531,FFF,2014B,87.25,1548.0,237.0,-0.7647058598615925,7.3453648404168685,2.1972245773362196,6.531645569620253,86.0
30549,DDD,2013J,35.0,137.0,165.0,0.5294117335640156,4.927253685157205,2.8903717578961645,0.8303030303030303,35.0
30850,CCC,2014J,99.33333333333333,2258.0,280.0,-0.13333332888888902,7.7226775164680035,3.295836866004329,8.064285714285715,100.0
31014,BBB,2013J,90.0,531.0,126.0,0.9766081814233439,6.2766434893416445,5.147494476813453,4.214285714285714,100.0
31107,GGG,2014B,89.22222222222223,3873.0,249.0,0.8812499972460938,8.262042843966942,5.771441123130016,15.55421686746988,100.0
31161,CCC,2014J,96.88888888888889,2932.0,281.0,0.9777777723456791,7.983781068977451,5.198497031265826,10.434163701067616,100.0
31173,DDD,2013J,50.142857142857146,858.0,255.0,0.9850746121630656,6.755768921984256,4.219507705176107,3.364705882352941,27.0
31205,GGG,2014J,90.5,381.0,175.0,0.9939393879155188,5.945420608606575,5.111987788356544,2.177142857142857,100.0
31269,DDD,2014B,56.0,559.0,90.0,-0.3124999902343753,6.327936783729195,3.1354942159291497,6.211111111111111,67.0
31296,FFF,2014J,66.08333333333333,1280.0,273.0,0.7142856122449125,7.155396301896734,2.0794415416798357,4.688644688644689,69.0
31600,AAA,2014J,54.8,429.0,264.0,0.584615375621302,6.063785208687608,4.189654742026425,1.625,54.0
31604,AAA,2013J,76.0,2158.0,275.0,0.98429318856391,7.677400430514807,5.2574953720277815,7.847272727272728,75.0
31663,BBB,2013B,79.27272727272727,5906.0,248.0,0.6397941669986378,8.683893367307235,6.369900982828227,23.81451612903226,100.0
31849,BBB,2013J,78.0,1179.0,269.0,0.7669172874667873,7.07326971745971,4.897839799950911,4.382899628252788,77.0
32221,FFF,2013J,89.6,1133.0,133.0,-0.00680272104215836,7.033506484287697,4.990432586778736,8.518796992481203,88.0
32239,GGG,2013J,80.625,620.0,251.0,0.9117646790657448,6.431331081933479,3.5553480614894135,2.4701195219123506,80.0
32327,BBB,2014J,31.0,699.0,110.0,0.8290598266978353,6.551080335043404,5.863631175598097,6.3545454545454545,61.0
32885,AAA,2013J,54.4,1034.0,258.0,0.9122806990868986,6.942156705699469,5.83773044716594,4.007751937984496,75.0
32930,BBB,2014J,45.0,438.0,215.0,0.7399999852000003,6.0844994130751715,3.9318256327243257,2.0372093023255813,52.0
33387,DDD,2013J,59.0,248.0,142.0,-0.7380952205215424,5.517452896464707,2.4849066497880004,1.7464788732394365,57.0
33600,FFF,2013J,84.0,481.0,45.0,-0.5789473666286459,6.1779441140506,4.919980925828125,10.688888888888888,84.0
33666,BBB,2013B,78.66666666666667,1208.0,138.0,0.8767123247638706,7.097548850614793,5.393627546352361,8.753623188405797,100.0
33681,DDD,2013J,76.66666666666667,434.0,141.0,0.6881720356110534,6.075346031088684,4.543294782270004,3.078014184397163,63.0
33681,DDD,2014J,75.75,30.0,22.0,0.9655172080856135,3.4339872044851463,3.4011973816621555,1.3636363636363635,63.0
33796,DDD,2014J,63.714285714285715,351.0,251.0,0.9589040964533686,5.863631175598097,4.304065093204169,1.3984063745019921,44.0
33897,DDD,2013J,50.0,322.0,33.0,0.8253275073129803,5.777652323222656,5.438079308923196,9.757575757575758,50.0
33897,DDD,2014J,56.0,,,,,,,59.0
33915,FFF,2013B,91.5,4121.0,254.0,0.9861111042631173,8.324093761450404,4.976733742420574,16.224409448818896,83.0
33930,DDD,2013J,81.33333333333333,544.0,250.0,0.1718749973144532,6.300785794663244,4.174387269895637,2.176,67.0
34068,CCC,2014J,73.33333333333333,613.0,113.0,0.36666665444444485,6.419994928147142,3.4339872044851463,5.424778761061947,56.0
34087,DDD,2013J,84.66666666666667,294.0,177.0,0.9799999804000005,5.68697535633982,3.9318256327243257,1.6610169491525424,83.0
34087,DDD,2014J,84.25,131.0,185.0,0.3559321973570814,4.882801922586371,4.0943445622221,0.7081081081081081,83.0
34229,BBB,2013B,88.0,706.0,246.0,0.48333332527777795,6.561030665896573,4.110873864173311,2.869918699186992,100.0
34293,FFF,2014B,74.0,921.0,98.0,-0.3225806416926813,6.826545223556594,4.1588830833596715,9.39795918367347,76.0
34353,BBB,2013B,90.6,391.0,220.0,0.9189189127100074,5.971261839790462,5.003946305945459,1.7772727272727273,100.0
34653,DDD,2013J,49.0,213.0,159.0,0.9275362184415041,5.365976015021851,4.248495242049359,1.3396226415094339,35.0
34662,BBB,2014J,34.5,218.0,113.0,0.19672130825047038,5.389071729816501,4.127134385045092,1.9292035398230087,68.0
34731,FFF,2013J,75.66666666666667,681.0,104.0,0.684210490304711,6.525029657843462,2.995732273553991,6.548076923076923,72.0
34756,BBB,2013B,61.0,129.0,58.0,-0.43859648353339503,4.867534450455582,3.4965075614664802,2.2241379310344827,51.0
34863,BBB,2013B,73.9090909090909,198.0,211.0,0.7619047256235845,5.293304824724492,3.091042453358316,0.9383886255924171,73.0
35001,GGG,2013J,75.0,77.0,101.0,-0.6562499794921882,4.356708826689592,2.4849066497880004,0.7623762376237624,70.0
35340,EEE,2014B,79.75,1812.0,252.0,-0.585526311937327,7.502738210754851,4.1588830833596715,7.190476190476191,56.0
35355,CCC,2014J,68.6,1116.0,170.0,0.37931033174791956,7.018401799069201,3.4011973816621555,6.564705882352941,43.0
35355,EEE,2013J,83.5,2242.0,262.0,0.9951456262371572,7.715569534520208,5.332718793265369,8.557251908396946,83.0
35502,DDD,2014B,66.0,545.0,50.0,-0.5853658488994646,6.302618975744905,3.9512437185814275,10.9,66.0
35508,CCC,2014J,81.8,1142.0,281.0,0.9836065412523518,7.04141166379481,4.127134385045092,4.064056939501779,82.0
35508,EEE,2014B,93.5,2270.0,247.0,0.6432160771697685,7.7279755421055585,5.298317366548036,9.190283400809717,88.0
35544,FFF,2013B,87.58333333333333,2107.0,259.0,0.9166666284722238,7.653494909661253,3.2188758248682006,8.135135135135135,96.0
35796,FFF,2014J,82.0,602.0,66.0,0.9377777736098766,6.401917196727186,5.420534999272286,9.121212121212121,82.0
35812,BBB,2013B,71.0,19.0,10.0,0.0,2.995732273553991,2.995732273553991,1.9,71.0
35860,FFF,2013B,83.0,2215.0,253.0,-0.7193877514316952,7.703459047867175,4.02535169073515,8.754940711462451,80.0
36347,FFF,2014B,67.45454545454545,2161.0,259.0,-0.708571424522449,7.6787889981991535,3.9512437185814275,8.343629343629344,69.0
36385,FFF,2013B,70.6,1355.0,93.0,0.34567901092313164,7.212294468500341,5.497168225293202,14.56989247311828,64.0
37298,FFF,2013B,84.18181818181819,2097.0,250.0,0.7674418426176316,7.6487397889562425,3.784189633918261,8.388,75.0
37622,BBB,2013J,81.9,470.0,255.0,0.639999974400001,6.154858094016418,3.258096538021482,1.8431372549019607,100.0
37652,CCC,2014J,98.0,885.0,276.0,0.9677419198751304,6.786716950605081,4.143134726391533,3.2065217391304346,100.0
38053,AAA,2013J,68.0,2445.0,278.0,0.9813333307164445,7.802209316247118,5.929589143389895,8.79496402877698,68.0
38234,BBB,2013J,77.71428571428571,94.0,174.0,-0.7999999771428579,4.553876891600541,2.0794415416798357,0.5402298850574713,100.0
38711,BBB,2014J,38.75,169.0,172.0,0.8979591653477722,5.135798437050262,3.912023005428146,0.9825581395348837,48.0
38941,BBB,2014B,77.0,,,,,,,77.0
39208,BBB,2014J,77.4,2067.0,272.0,0.9823529353979239,7.63433723562832,5.14166355650266,7.599264705882353,70.0
39411,DDD,2013J,70.0,164.0,56.0,-0.7733333230222224,5.10594547390058,2.8903717578961645,2.9285714285714284,70.0
39427,DDD,2013J,84.0,93.0,50.0,-0.64285711989796,4.543294782270004,2.3978952727983707,1.86,84.0
39655,BBB,2013B,83.0909090909091,432.0,224.0,0.8850574610912936,6.07073772800249,4.477336814478207,1.9285714285714286,100.0
39660,DDD,2014B,64.5,630.0,163.0,0.8396946500786668,6.447305862541213,4.882801922586371,3.8650306748466257,11.0
39882,FFF,2014B,78.45454545454545,1761.0,216.0,-0.8995137748792321,7.474204806496124,4.143134726391533,8.152777777777779,65.0
40184,DDD,2013J,93.71428571428571,1876.0,277.0,0.8962264066393736,7.537430036586509,4.672828834461906,6.772563176895307,100.0
40419,DDD,2013B,71.5,144.0,185.0,0.899999970000001,4.976733742420574,3.4339872044851463,0.7783783783783784,67.0
40419,DDD,2013J,71.57142857142857,560.0,248.0,-0.8615384482840239,6.329720905522696,2.302585092994046,2.2580645161290325,69.0
40563,DDD,2013J,71.14285714285714,584.0,252.0,0.9315068365547009,6.371611847231857,4.304065093204169,2.3174603174603177,49.0
40604,CCC,2014B,68.28571428571429,465.0,253.0,0.8249999896875001,6.144185634125646,4.394449154672439,1.8379446640316206,66.0
40857,FFF,2014J,86.0,304.0,121.0,0.8124999746093758,5.720311776607412,3.4965075614664802,2.512396694214876,86.0
40878,FFF,2014J,90.58333333333333,2455.0,274.0,0.8240740664437587,7.806289289267033,4.6913478822291435,8.959854014598541,92.0
41060,DDD,2013B,82.81818181818181,411.0,187.0,-0.8888888559670793,6.021023349349527,1.3862943611198906,2.197860962566845,61.0
41414,GGG,2014B,80.0,965.0,239.0,0.9849623986093053,6.873163834212518,4.897839799950911,4.03765690376569,100.0
41547,BBB,2014J,61.6,1007.0,236.0,0.7542857099755103,6.915723448631314,5.170483995038151,4.266949152542373,40.0
42552,FFF,2014J,71.0,5079.0,282.0,0.9756097521316677,8.533066540572527,5.5093883366279774,18.01063829787234,61.0
42616,FFF,2013J,80.25,4093.0,269.0,0.9428571159183682,8.317277766221235,3.58351893845611,15.215613382899628,81.0
42638,CCC,2014B,68.66666666666667,5659.0,259.0,-0.5357142825255102,8.641179171197228,4.3694478524670215,21.84942084942085,50.0
42638,EEE,2013J,80.75,6186.0,279.0,0.8827160475664279,8.73020559553099,6.18826412308259,22.172043010752688,75.0
42668,FFF,2013B,78.66666666666667,2839.0,251.0,-0.9232673255900157,7.951559331155252,4.143134726391533,11.310756972111554,72.0
42746,CCC,2014J,95.88888888888889,2403.0,286.0,0.43749999088541686,7.784889295655098,3.8918202981106265,8.402097902097902,100.0
42746,FFF,2014B,93.58333333333333,8270.0,259.0,0.600790511459326,9.020510699691906,5.537334267018537,31.93050193050193,89.0
42818,DDD,2013J,39.0,200.0,56.0,-0.2608695595463139,5.303304908059076,3.5553480614894135,3.5714285714285716,39.0
43273,FFF,2013B,76.0,1862.0,239.0,-0.9952153062429889,7.529943370601589,0.6931471805599453,7.7907949790794975,80.0
43284,DDD,2013B,71.44444444444444,847.0,244.0,0.9939393879155188,6.742880635791903,5.111987788356544,3.471311475409836,61.0
43430,FFF,2013B,86.58333333333333,5693.0,256.0,0.9217877069223808,8.647168267837984,5.883322388488279,22.23828125,75.0
43564,EEE,2013J,92.75,2334.0,273.0,0.7898550667401807,7.755767170102998,4.9344739331306915,8.54945054945055,85.0
43958,FFF,2013J,75.8,2220.0,129.0,0.9067796533323759,7.7057128238944275,4.77912349311153,17.209302325581394,7.0
43958,FFF,2014J,90.16666666666667,1098.0,123.0,-0.2941176297577865,7.002155954403621,2.5649493574615367,8.926829268292684,86.0
45423,FFF,2014J,63.333333333333336,4383.0,246.0,0.16771488434441323,8.385716828627851,6.169610732491456,17.817073170731707,63.0
45462,AAA,2013J,68.0,1492.0,278.0,0.9819004480456993,7.30854279753919,5.402677381872279,5.366906474820144,68.0
45642,AAA,2013J,72.4,1428.0,274.0,0.7346938625572681,7.264730177929867,3.912023005428146,5.211678832116788,73.0
45664,CCC,2014B,31.666666666666668,397.0,146.0,-0.8499999787500006,5.986452005284438,1.9459101490553132,2.719178082191781,43.0
45664,DDD,2013B,56.15384615384615,1048.0,251.0,0.7848101166479732,6.955592608396297,4.382026634673881,4.175298804780876,40.0
46016,DDD,2014J,65.0,389.0,213.0,0.9873417596539018,5.966146739123692,4.382026634673881,1.8262910798122065,65.0
46148,FFF,2014B,84.75,3724.0,239.0,0.2727272702479339,8.22282213081366,4.709530201312334,15.581589958158995,76.0
46605,CCC,2014B,93.55555555555556,3427.0,260.0,-0.7876857732745525,8.13973227971767,4.61512051684126,13.180769230769231,98.0
46705,CCC,2014J,83.71428571428571,1149.0,240.0,0.767068270011774,7.047517221357296,5.521460917862246,4.7875,71.0
46753,DDD,2014B,58.5,1779.0,248.0,0.9939577009245991,7.484368643286131,5.805134968916488,7.173387096774194,36.0
46812,DDD,2014J,55.0,141.0,39.0,0.7936507810531622,4.955827057601261,4.1588830833596715,3.6153846153846154,55.0
46844,AAA,2014J,64.8,340.0,288.0,0.4615384260355057,5.831882477283517,2.639057329615259,1.1805555555555556,73.0
47061,EEE,2014J,70.5,347.0,206.0,0.16666666414141418,5.8522024797744745,4.204692619390966,1.6844660194174756,58.0
47063,DDD,2013J,49.25,137.0,156.0,0.7368420664819965,4.927253685157205,2.995732273553991,0.8782051282051282,29.0
47861,FFF,2014J,53.333333333333336,8757.0,268.0,0.5662878777153638,9.077722847361343,6.270988431858299,32.67537313432836,28.0
47891,BBB,2014J,65.66666666666667,118.0,134.0,0.9818181639669425,4.77912349311153,4.02535169073515,0.8805970149253731,40.0
47924,FFF,2013J,41.0,34.0,4.0,0.0,3.5553480614894135,3.5553480614894135,8.5,38.0
48040,BBB,2013J,77.27272727272727,1829.0,279.0,0.9593495856963449,7.512071245835466,4.820281565605037,6.555555555555555,100.0
48152,DDD,2013J,52.166666666666664,528.0,279.0,0.8611110871913588,6.270988431858299,3.6109179126442243,1.89247311827957,47.0
48503,BBB,2013J,76.8,434.0,249.0,0.779220769101029,6.075346031088684,4.356708826689592,1.7429718875502007,100.0
48635,FFF,2014B,87.16666666666667,4406.0,257.0,0.7619047578735199,8.390949464841986,5.247024072160486,17.14396887159533,69.0
49119,CCC,2014B,88.0,2014.0,258.0,-0.7096774079084289,7.608374474380783,2.9444389791664403,7.8062015503875966,100.0
49119,DDD,2014B,71.0,254.0,81.0,-0.8849557443809226,5.541263545158426,2.639057329615259,3.1358024691358026,73.0
49123,GGG,2014B,85.11111111111111,1362.0,225.0,0.7731958683175684,7.217443431696533,4.584967478670572,6.053333333333334,100.0
50069,BBB,2014B,84.83333333333333,531.0,230.0,-0.16666666319444454,6.2766434893416445,3.713572066704308,2.3086956521739133,80.0
50263,CCC,2014B,43.0,425.0,64.0,0.4545454507888806,6.054439346269371,4.804021044733257,6.640625,66.0
50263,FFF,2013B,82.25,5863.0,259.0,0.8614775714228529,8.676587243566487,6.6320017773956295,22.637065637065636,77.0
50476,DDD,2014B,87.66666666666667,568.0,247.0,0.5390070883758362,6.343880434126331,4.955827057601261,2.299595141700405,87.0
50487,FFF,2013J,81.08333333333333,5021.0,284.0,0.8713450241441811,8.52158353971753,5.147494476813453,17.679577464788732,70.0
50610,DDD,2013J,87.33333333333333,13.0,20.0,0.5833332847222263,2.639057329615259,2.5649493574615367,0.65,84.0
50993,BBB,2013B,46.22222222222222,176.0,177.0,-0.639999974400001,5.176149732573829,2.302585092994046,0.9943502824858758,40.0
51030,DDD,2014B,80.33333333333333,804.0,252.0,-0.7199999928,6.690842277418564,3.367295829986474,3.1904761904761907,73.0
51033,DDD,2014J,85.42857142857143,913.0,266.0,-0.11764705651672439,6.81783057145415,3.828641396489095,3.4323308270676693,53.0
51153,DDD,2014J,61.714285714285715,1179.0,261.0,0.5652173851606807,7.07326971745971,4.532599493153256,4.517241379310345,53.0
51163,DDD,2013J,70.85714285714286,1167.0,254.0,-0.7711442747704265,7.0630481633881725,3.8501476017100584,4.594488188976378,84.0
51301,BBB,2013J,93.0,670.0,56.0,0.18719211730447233,6.508769136971682,5.318119993844216,11.964285714285714,93.0
51485,FFF,2013J,91.58333333333333,2750.0,283.0,0.9411764613610151,7.919719760924575,4.634728988229636,9.717314487632509,89.0
51576,CCC,2014B,71.0,371.0,77.0,0.9545454111570267,5.918893854273146,3.1354942159291497,4.818181818181818,92.0
51576,CCC,2014J,92.5,428.0,68.0,0.8461538136094686,6.061456918928017,3.295836866004329,6.294117647058823,96.0
51576,FFF,2013J,88.83333333333333,5302.0,265.0,0.874999972656251,8.57602797713713,3.4965075614664802,20.00754716981132,95.0
51955,DDD,2014J,49.714285714285715,405.0,282.0,0.9259258916323744,6.0063531596017325,3.332204510175204,1.4361702127659575,22.0
52014,DDD,2013B,37.333333333333336,349.0,220.0,0.9310344667063023,5.857933154483459,4.07753744390572,1.5863636363636364,13.0
52130,AAA,2013J,71.4,1894.0,250.0,0.1134020606865767,7.546974117516527,4.584967478670572,7.576,70.0
52275,FFF,2014J,38.0,91.0,51.0,-0.9666666505555559,4.5217885770490405,1.0986122886681096,1.7843137254901962,38.0
52426,BBB,2014B,73.0,68.0,77.0,0.49999998214285774,4.23410650459726,3.367295829986474,0.8831168831168831,100.0
52702,GGG,2014J,86.875,323.0,234.0,-0.7202797152427992,5.780743515792329,3.713572066704308,1.3803418803418803,100.0
52765,AAA,2014J,63.0,4938.0,290.0,0.9842519669539339,8.504918160540624,6.455198563340122,17.02758620689655,52.0
52797,BBB,2013J,87.54545454545455,1117.0,253.0,0.05714285659863946,7.0192966537150445,4.663439094112067,4.41501976284585,100.0
52899,BBB,2013B,76.0,928.0,104.0,0.9594155828580916,6.834108738813838,6.424869023905388,8.923076923076923,80.0
52899,BBB,2013J,83.25,1540.0,264.0,0.7052023080624145,7.340186835320115,5.159055299214529,5.833333333333333,100.0
53025,AAA,2013J,78.0,3158.0,265.0,0.756272398723038,8.058010800802085,5.634789603169249,11.916981132075472,81.0
53136,FFF,2014B,74.58333333333333,3493.0,228.0,0.29565217134215505,8.158802490694002,4.7535901911063645,15.320175438596491,61.0
53166,FFF,2013J,70.66666666666667,2861.0,243.0,-0.5552325565254868,7.959275960116396,5.0369526024136295,11.77366255144033,69.0
53197,FFF,2013B,0.0,60.0,56.0,-0.8333333159722226,4.110873864173311,2.1972245773362196,1.0714285714285714,0.0
53300,CCC,2014J,90.88888888888889,1957.0,261.0,-0.560869562778828,7.579678823090456,4.624972813284271,7.498084291187739,100.0
53488,DDD,2013B,82.07142857142857,1426.0,254.0,0.7799043024884962,7.2633296174768365,5.3471075307174685,5.6141732283464565,73.0
53632,DDD,2014B,86.0,510.0,165.0,0.6999999953333333,6.236369590203704,5.017279836814924,3.090909090909091,75.0
53632,DDD,2014J,87.0,73.0,141.0,-0.4999999791666675,4.304065093204169,2.5649493574615367,0.5177304964539007,75.0
53709,FFF,2013B,81.0,1735.0,155.0,0.9363057304961662,7.459338895220295,6.156978985585555,11.193548387096774,75.0
53709,FFF,2014B,78.25,1175.0,233.0,-0.6470587854671302,7.069874128458572,1.9459101490553132,5.042918454935623,65.0
54062,CCC,2014J,57.0,147.0,85.0,-0.9746835319660313,4.997212273764115,1.0986122886681096,1.7294117647058824,54.0
54062,EEE,2013J,89.0,1477.0,264.0,0.9898989848995001,7.298445101508147,5.293304824724492,5.59469696969697,99.0
54391,CCC,2014B,44.5,179.0,84.0,0.8557692225406806,5.19295685089021,4.653960350157523,2.130952380952381,39.0
54810,DDD,2014B,86.0,260.0,93.0,-0.8888888559670793,5.564520407322694,1.3862943611198906,2.795698924731183,82.0
54810,DDD,2014J,67.85714285714286,441.0,267.0,-0.9741935421019772,6.091309882077698,1.6094379124341003,1.651685393258427,53.0
54867,FFF,2014B,74.0,604.0,46.0,-0.04166666623263889,6.405228458030842,4.532599493153256,13.130434782608695,74.0
54882,FFF,2013J,45.8,498.0,276.0,0.9166666412037044,6.212606095751519,3.6109179126442243,1.8043478260869565,5.0
55013,FFF,2013J,53.25,604.0,148.0,-0.9154929448522121,6.405228458030842,1.9459101490553132,4.081081081081081,38.0
55026,BBB,2013J,72.22222222222223,283.0,246.0,0.3181818037190089,5.648974238161206,3.1354942159291497,1.1504065040650406,80.0
55104,AAA,2014J,71.0,1480.0,286.0,0.9439655131725625,7.300472814267799,5.4510384535657,5.174825174825175,78.0
55419,FFF,2013J,78.0,275.0,43.0,-0.7151898688912034,5.62040086571715,3.828641396489095,6.395348837209302,86.0
55450,FFF,2013B,74.25,1195.0,156.0,0.6224489764160767,7.086737934510577,5.2832037287379885,7.660256410256411,63.0
55968,BBB,2014B,67.33333333333333,578.0,216.0,0.9558823388840832,6.361302477572996,4.23410650459726,2.675925925925926,80.0
56637,FFF,2014J,86.75,5440.0,260.0,-0.2207792193455895,8.601718146485926,4.795790545596741,20.923076923076923,78.0
56667,FFF,2014J,67.36363636363636,853.0,260.0,-0.9261083728635331,6.74993119378857,3.828641396489095,3.2807692307692307,59.0
56789,BBB,2013J,76.45454545454545,379.0,250.0,0.7755101961682633,5.940171252720432,4.59511985013459,1.516,60.0
57079,BBB,2013J,74.4,776.0,267.0,0.7638888782793212,6.655440350367647,4.290459441148391,2.906367041198502,40.0
57227,DDD,2013J,79.0,1425.0,277.0,0.9299999907000002,7.262628600974241,4.61512051684126,5.144404332129964,67.0
57285,BBB,2014J,54.2,283.0,195.0,-0.5151514995408637,5.648974238161206,2.833213344056216,1.4512820512820512,50.0
